text,KN_label,My_label
"After completing High School, he migrated north to Newark, New Jersey where he went to work and began to pursue an education.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"Florence Vidor (July 23, 1895, Houston, Texas – November 3, 1977, Pacific Palisades, California) was an American actress.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Chris and his two sons, Chad Hitt and Carl 'Cj' Hitt; daughter, Carrie Hitt; step son, Dee Johnson; and step daughter, Rachelle Johnson work at Hitt Plumbing Company Inc.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"Adrian Picardi (born April 1987) is a bi-racial ""Italian-Korean"" American filmmaker based in Los Angeles, California.","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
"Trisha Silvers (born 19 April 1981 in Melbourne, Victoria) became known in Australia for surviving the tsunami of 26 December 2004, in which her new husband Troy Broadbridge was killed.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0]"
"Gelber continued to work and write in New York, where he also taught writing, directing and drama as a professor, chiefly at Brooklyn College, City University of New York, where he created the MFA program in playwriting.","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Larsen died at age 85 in March 2005; he and his wife Barbara (1920–1990) are buried at the Riverside Thomas Cemetery in Blackfoot, Idaho.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]"
In 1987 Mike and his wife Cathy formed Truman Door Systems to market sectional roll up doors that was then predominantly one-piece wood garage door market.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
"He was the Vice President of Business Developmentat STC, he joined STC in 2000 in Corporate Planning Department, moved subsequently, in July 2004 as the Head of STC Strategic Investments Unit, reporting to the CEO.","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"It is a subsidiary of United Online, which in turn is a subsidiary of investment bank B. Riley Financial.","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Since Fall 2013, I have been pursuing an MBA & MIS dual degree at the University of Nebraska, Omaha, USA (AACSB Accredited), in order to develop my marketing and technology skills further.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"In 2010, Alain Weill, the Chairman and CEO of NextRadioTV sold 80% of La Tribune to Valérie Decamp for €1 and he still owns 20%.","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Politically, she was a board member of Kristiania Labour Party, and a deputy board member of the central board.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"Maria Jane Dyer (16 January 1837 – 23 July 1870) was a British Protestant Christian missionary to China, and ""Mother"" of the China Inland Mission with her husband, founder James Hudson Taylor.","[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
"Colette Rolland (born 1943, in Dieupentale, Tarn-et-Garonne, France) is a French computer scientist and Professor of Computer Science in the department of Mathematics and Informatics at the University of Paris 1 Pantheon-Sorbonne, and a leading researcher in the area of information and knowledge systems, known for her work on meta-modeling, particularly goal modelling and situational method engineering.","[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"American Title Service Agency was established in 2004 with primary offices in Scottsdale, Arizona specializing in lender escrow servicing.In October of 2007 the company was acquired by Ron Quain and Chris Hyman, both long term veterans of the title insurance and real estate industries in Maricopa County.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Joseph Stein was born on May 30, 1912 in Bronx, New York City, New York, USA.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]"
"She left ABC in 1980 and formed her own Production Company, which became the Carsey Werner Company in 1981.","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Chang Hee-jin (Korean: 장희진; born September 5, 1986) is a South Korean former swimmer, who specialized in sprint freestyle events.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
"Mortimer Jerome Adler (December 28, 1902 – June 28, 2001) was an American philosopher, educator, and popular author.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
"Mitch Eaglstein is the Founder, Chief Executive Officer and Director of FDCTech, Inc.","[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Anambra-native Umeh-Akamune is married to fashion designer and former actor Kese Jabari whom she had first met at the University of Benin; together they have four children, including a set of twins.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]"
"A subsidiary of Japan's Hino Motors, Hino first began supplying buses to Thailand in 1952.","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"David Charles Walter (1 February 1948 – 29 March 2012), was a British journalist and a former Political Correspondent for Independent Television News programmes on ITV from 1980–1986, then on ITN's Channel 4 News from 1986–1988, followed by Paris Correspondent for BBC News, a BBC television and radio producer and presenter, and a Liberal Democrat contender for a seat in the British Parliament (Torridge and West Devon, 2005).","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
"After several years of losses in the early 1980s, in 1988 CDC started to leave the computer manufacturing business and sell the related parts of the company, a process that was completed in 1992 with the creation of Control Data Systems, Inc.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Lion Group Malaysia is headed by chairman and chief executive officer William Cheng.,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"In 1989 Don married Ruth, and when Robert retired Don had his 'R' replacement.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
Eric John Sever (born 1 April 1943) is a former Labour Party politician in England.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"Founder, in 1998, along with Ennio Doris, of Alboran SPA (with which he has implemented the first European TV Company in finance), is also co-founder in 2006 of Mobango Ltd, one of the world's first Mobile Community.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Alexandra Polish: Aleksandra (died 20 April 1434 in Płock) was the youngest daughter of Algirdas, Grand Duke of Lithuania, and his second wife, Uliana of Tver.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0]"
"I look after talent acquisition across this division on behalf of Futurestep (RPO), a Korn Ferry company.Asahi Beverages is the subsidiary of the Japanese beverage company, Asahi Group Holdings.","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Tiryaki completed her Master's and doctoral studies at the Faculty of Law of the Comenius University in Bratislava, Slovakia.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"The bank has been headquartered in Columbus, Ohio since its merger with Bank One Corporation in 2004.","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"The following year the couple divorced (after Cane faked his death and kept secrets from Lily), but reunited and were remarried in 2012.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
He worked in his father's shoe store before founding Florsheim Shoes in 1892.,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"The Asan Institute for Policy Studies (Korean: 아산정책연구원, Hanja: 峨山政策硏究院) is an independent, non-profit think tank based in Seoul, South Korea.","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Harry Philip Heggie Gourlay (10 July 1916 – 20 April 1987) was a Scottish Labour Party politician.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
The journal was established in 1958 as the Journal of Environmental Engineering.,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Johannes (""Hans"") Bernardus Everardus Hoogveld (born May 21, 1947 in Amersfoort, Utrecht) is a former water polo player from The Netherlands, who competed in two consecutive Summer Olympics for his native country, starting in 1968.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"Jeffrey C. Sprecher (born c. 1955) Is an American businessman and is the Founder, Chairman and CEO of Intercontinental Exchange and Chairman of the New York Stock Exchange.","[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Gracia Couturier (born August 14, 1951) is a Canadian educator and writer.","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
"He was born in London on 3 November 1685 in a family of medallists, engravers and goldsmiths.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]"
"Following the 2000 breakup of the band, Chamberlin joined Pumpkins frontman Billy Corgan in the supergroup Zwan and also formed his own group, the Jimmy Chamberlin Complex.","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Denis William Cashmore (21 May 1907 – 13 October 1982) was a footballer for Watford Football Club, like his father George Cashmore before him.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"Occasional verses by Arthur fforde were published later in his life, until his death in 1985.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
The roots of Gibbs & Dandy can be traced back to 1843 when it was an ironmongery business based in Luton.,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"In May 1925 he moved to Detroit and articled with the leading firm of Smith, Hinchman & Grylls in 1925-28.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
The Association was established in 1996.,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"KBSL was founded in 1987, as a fully owned subsidiary of the largest conglomerate in Sri Lanka, the John Keells Holdings.","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Venter founded Celera Genomics, The Institute for Genomic Research (TIGR) and the J. Craig Venter Institute (JCVI), and is now CEO of Human Longevity Inc.","[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Born in Glasgow in 1868, Ramsay moved to Australia at the age of ten, settling with his family in Melbourne in June, 1878.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"Olivia is a current student enrolled at California Polytechnic State University in San Luis Obispo, CA.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"In 2008 she and her family moved to The Netherlands, where she acquired a VWO (A-levels) diploma and continued studying the piano under Ksenia Kouzmenko and Henk Ekkel.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"""In 1937 Beveridge was awarded a Commonwealth Fellowship and went with his first wife, Patricia, and infant son John, to work in the Rockefeller Institute in Princeton, studying swine influenza virus, on which he worked with Richard Shope.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
"Yaskawa America, Inc. - Drives and Motion Division began operations in 1967 and is headquartered in Waukegan, Illinois.","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ole Klemet J. Sara (28 May 1936 – 29 April 2013) was a Norwegian politician for the Labour Party.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"Automobili Stanguellini is an Italian maker of small sports cars, based in Modena and founded by Vittorio Stanguellini; it was most active between 1946 and 1960.","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Formed in 1987 to write private mortgage insurance, Triad Guaranty Insurance Corporation, In Rehabilitation (""Triad"") is a wholly owned subsidiary of Triad Guaranty Inc.","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"After finishing his studies in Barcelona, he moved to Munich (Germany) where he continued his oboe and English horn studies with Prof. Ingo Goritzki, who is considered one of the best teachers of his time and the main teacher of the best principal oboes in the European Orchestras.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"Victor Daniel Katz Jora known as Daniel Katz born in 1961, is an Argentine politician.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
"Mary Catherine Jordan (born November 10, 1960) is a Pulitzer Prize-winning American journalist for the Washington Post.","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
"It was developed in some haste under the manufacturer’s Technical Director, Ferdinand Porsche in parallel with the smaller Mercedes-Benz W 01 (which never progressed beyond the prototype stage) and the two-litre-engined Mercedes-Benz W02 following the creation of Daimler-Benz, formally in July 1926, from the fusion of the Daimler and Benz & Cie auto-businesses.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Jean and his brother James inherited their father's wealth, over one million French Francs, on his death in 1905.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
"In 1956, he emigrated from England to Canada to work as a miner in the gold mines in the Red Lake, Ontario district.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
Binod Kumar Bhattarai is the founding President of Inter-Party Society-Nepal (IPAS-Nepal) since 2014.,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
I moved from Chicago to Miami in March 2012 to finish my bachelors degree at Florida International University.,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"Olivia did not participate in any agriculture courses or FFA activities in high school, but attending Cal Poly for a degree in Animal Science was almost a ""no brainer"", as she has always had an interest in learning about various animal species.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"I was born and schooled in Albury, NSW and then spent a few years in Wagga Wagga and Perth whilst gaining my accountancy qualifications and experience.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"Victor Henry Palmieri (born February 16, 1930) is an American lawyer, real estate financier and corporate turnaround specialist.","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Greg Wallis is the director & CEO of Passion Sports Inc, a company that he co-founded with a college teammate in 2005 as a summer youth basketball program.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"A resident of Arizona for over 24 years, Mr. Waldygo holds a Bachelor of Science in Journalism from West Virginia University, with a major in public relations.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"His major work prior to his death in 2009 was Class Cleansing: The Massacre at Katyn, which received the Hannah Arendt Prize for Political Thought from the Heinrich Boell Foundation.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
"Prince Alexandre de Merode (born May 24, 1934 in Etterbeek, Belgium - died November 19, 2002) was a member of the Belgian princely House of Merode and was the head of drug testing policy for the International Olympic Committee (IOC) until his death.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
"In 2003, Eni acquired Agip Petroli S.p.A., creating the Refining and Marketing Division (R&M).","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"He was born in Warsaw, Congress Poland, son of Edward Bogumił Strasburger (1803–1874).","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"Don Hugo O'Donnell, 7th Duke of Tetuan (born September 29, 1948), also known as Hugo O'Donnell y Duque de Estrada, is a Spanish nobleman.","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
"The pre-Islamic poet, Tarafah was a member of Bakr.","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"She later married and divorced Francis P. MacAlpine, who was from Alabama.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
"Known as 'Jennychen' in the Marx circle, Jenny Longuet, Marx's eldest daughter, was a socialist activist.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
"Peter McCabe (born Peter Henry McCabe; 7 November 1945 – April 1998) was an English author and music journalist, who wrote in a variety of genres.","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
Marios Garoyian (Greek: Μάριος Καρογιάν; Armenian: Մարիոս Կարոյեան; born 31 May 1961) is a Cypriot-Armenian politician.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
"Guccifer (real name Marcel Lazăr Lehel, born in 1973 ) is a Romanian hacker who is responsible for a number of high-level security breaches involving both current and former members of the United States government.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"On 16 May 1987, in Oakville (near Toronto), Hermann married Deborah Cully (born 2 December 1961, in Belfast), daughter of Robert and Myrna Ruth Cully.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0]"
"Oleksiy Oleksiyovych Skrypnyk (Ukrainian: Олексій Олексійович Скрипник, born 8 March 1964 in Lviv) is a Ukrainian politician.","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Stallman founded the Free Software Foundation in 1985 to support the movement.,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
